Country Name;Country Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013
United States;USA;15791.86173;15928.49882;16644.44165;17122.00221;17859.99782;18783.34833;19791.34122;20114.27561;20893.61096;21339.81071;21135.1277;21557.16716;22448.57428;23491.44521;23163.60194;22885.65195;23890.13731;24744.76877;25846.16414;26374.06223;26052.03286;26453.59614;25727.81664;26676.41823;28365.48898;29307.12149;30054.61814;30849.60459;31854.47615;32716.65505;32965.64739;32507.83339;33199.81759;33663.32141;34597.35888;35116.55176;36028.83895;37191.48717;38396.68876;39775.1606;40943.29917;40936.13533;41282.9082;42078.93702;43270.37046;44307.8326;45052.49671;45417.40142;44873.01436;43234.26375;43960.98406;44341.81184;45038.20381;45710.25267
Upper middle income;UMC;908.850571;915.3068326;932.3198761;956.2905913;1013.9468;1055.88905;1087.879325;1107.496767;1154.85826;1205.483713;1265.375671;1311.126284;1374.433372;1444.510804;1503.869275;1545.229755;1612.291586;1651.701292;1693.448215;1760.763038;1822.420756;1836.895271;1834.652527;1818.880038;1889.850896;1936.431606;1974.836706;2032.136771;2056.697331;2064.207973;2050.434371;2060.22283;2047.190587;2083.598923;2112.048082;2153.182059;2231.557792;2325.787627;2351.111742;2388.985972;2508.152353;2559.251153;2644.885353;2770.76929;2957.472476;3146.935376;3381.397544;3652.033039;3832.756446;3859.93402;4117.239153;4329.944441;4518.183862;4683.742747
Uruguay;URY;3151.804265;3188.860851;3099.83039;3068.290717;3107.482785;3106.004658;3167.820326;3021.774573;3051.474785;3207.005229;3264.595349;3246.579258;3200.12435;3208.17953;3298.74729;3492.34228;3615.443875;3648.018892;3818.933633;4027.669345;4234.191563;4272.021959;3830.041738;3414.337694;3353.660676;3381.067691;3655.708213;3923.405749;3956.698384;3974.646411;3959.596187;4070.927156;4362.170461;4445.390738;4734.262137;4632.233514;4855.677085;5233.716843;5435.111513;5301.997368;5180.950587;4972.921484;4587.39718;4627.243729;4861.121242;5221.673186;5427.425142;5768.314574;6162.847727;6286.104002;6791.050415;7264.808954;7505.786591;7808.626662
Uzbekistan;UZB;;;;;;;;;;;;;;;;;;;;;;;;;;;;512.759298;546.417433;550.1231782;547.1166767;532.9397639;462.2847076;441.5042915;410.4096989;399.4331442;398.5275618;411.4211501;422.2610223;435.6964352;446.0379633;458.9247834;471.4762473;485.5945006;516.98591;546.7768502;579.5761538;625.6659994;671.1153998;713.3371951;752.4283102;793.2992669;845.8065902;899.3143203
Vanuatu;VUT;;;;;;;;;;;;;;;;;;;;1724.592755;1487.623616;1511.613512;1634.015763;1817.908848;1947.563747;1922.349597;1876.345626;1780.698932;1709.533523;1693.426678;1842.889891;1848.478993;1841.873142;1802.612456;1913.248315;1886.345765;1890.202955;1946.789416;1995.523517;1966.078808;2040.738668;1925.564582;1783.197202;1813.000001;1837.377157;1886.38831;1995.713806;2047.99036;2127.894625;2146.510666;2131.093536;2107.949529;2097.69277;2092.447355
Venezuela, RB;VEN;5939.844275;5901.847273;6170.561015;6180.485838;6627.359018;6667.96315;6544.984737;6513.483592;6768.358482;6597.140391;6873.484452;6743.306652;6600.408463;6829.930986;6732.90951;6689.891603;6957.681969;7138.186093;7057.286009;6878.683331;6370.809743;6162.732129;5868.715199;5497.921483;5431.196262;5298.779384;5494.503834;5540.976573;5710.427994;5088.181744;5284.263427;5661.326214;5867.221199;5753.083895;5496.772919;5593.578784;5467.507109;5698.778127;5602.962307;5166.722935;5255.691743;5332.943331;4771.807698;4322.636853;5022.738461;5444.662518;5879.86805;6287.030897;6509.547087;6199.100094;6010.079789;6163.939338;6412.027073;6401.905166
Vietnam;VNM;;;;;;;;;;;;;;;;;;;;;;;;;262.9543774;267.5091067;268.6679628;271.5308739;278.64661;292.1888154;301.3123991;313.4534235;334.5461741;355.352565;380.3183052;409.8264975;440.9917033;469.5591148;489.0616971;504.77857;531.8583967;557.6867077;586.0995501;619.2961039;658.0445343;699.499779;740.055098;784.2762053;819.9161582;855.0700477;900.4936927;946.8034178;986.0137631;1028.623406
West Bank and Gaza;WBG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;879.6077441;900.9618893;924.1212581;1095.845998;1345.218417;1546.899605;1358.873552;1239.538254;1190.475371;1267.260566;1345.041617;1455.933681;1354.73218;1297.125426;1151.478444;1352.911485;1344.978813;1408.291836;1562.007742;1448.931237
World;WLD;3051.733155;3141.629497;3260.449937;3359.684605;3509.074124;3628.865316;3763.133887;3852.154196;4005.356705;4151.642714;4240.697029;4323.0254;4473.945236;4667.911555;4658.297954;4609.620498;4760.373897;4865.276575;4987.659474;5103.705223;5107.813602;5122.438573;5054.289088;5100.19771;5245.866432;5352.459363;5427.618622;5525.772343;5684.108179;5798.042764;5857.918595;5842.598684;5861.962925;5866.405271;5960.592132;6044.209445;6154.567504;6292.889445;6365.268756;6492.692842;6681.478881;6716.821593;6770.159903;6874.386536;7073.078585;7238.226746;7446.488071;7648.419029;7670.375919;7423.618064;7636.524986;7758.427905;7845.997828;7933.752868
Yemen, Rep.;YEM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;666.4682135;674.4179417;693.0386599;684.759787;696.7846886;705.8190373;711.9648979;725.4871306;746.9545775;753.7110168;778.0618274;784.925142;792.8984563;799.7525024;808.9947701;831.8802898;836.5690602;843.2565234;856.0363765;870.3367571;878.1395825;728.3262347;729.1623535;742.1955912
Zambia;ZMB;929.8596347;915.4828732;866.6052829;868.449502;945.3717764;1069.532897;979.4038764;1024.811061;1005.657507;969.8354873;983.7356018;950.6527195;1003.610373;960.597782;988.1144489;933.6399349;959.205704;885.752444;862.0419115;809.2457125;807.2382957;829.8187994;781.0779641;741.9472935;717.0025184;707.0805027;691.7252035;690.3182357;713.7178641;687.8971765;667.3429825;651.0248178;624.888863;652.026962;581.8050872;584.0475109;604.5061565;610.9454327;592.2329659;603.2886109;610.5549987;626.8114946;638.8241691;666.3154527;695.2952466;726.4034881;763.0865001;804.4270241;842.8179481;894.0789773;956.9083797;986.4527171;1019.836266;1053.603703
Zimbabwe;ZWE;491.2112799;505.4990263;496.1601735;510.0144689;488.0194509;495.4775617;486.9273463;510.8618747;504.3072846;548.7226697;650.5838406;685.0444131;717.0801658;710.8785673;732.6390662;694.9164412;675.8373451;609.6936782;574.323974;573.4968445;632.9738917;685.6311109;676.4753652;660.2851527;622.6292309;640.8795265;630.5923539;615.534063;640.0591861;652.5927124;678.552469;697.9901622;620.7075121;614.3917233;658.3389027;647.4424149;702.0516591;708.919769;718.4184205;703.6122123;675.5998965;680.8006944;617.5927102;511.3306338;480.8781406;452.789025;436.6444691;420.1689702;344.7421421;362.3998235;397.8215951;435.7941437;469.001848;475.302222
